OrderID,CustomerID,ProductName,Quantity,InvoiceDate, UnitPrice ,TotalCost ,Country,Discount_Applied,Order Priority,Region,Segment,ExpeditedShipping,PaymentMethod,CustomerRewardsMember
548496,12678,SET6 RED SPOTTY PAPER CUPS,108,3/31/2011 13:40,$0.65 ,$70.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,SET6 RED SPOTTY PAPER PLATES,96,3/31/2011 13:40,$0.64 ,$61.44 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,ALPHABET HEARTS STICKER SHEET,24,3/31/2011 13:40,$0.85 ,$20.40 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PANDA AND BUNNIES STICKER SHEET,24,3/31/2011 13:40,$0.85 ,$20.40 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,SWEETIES  STICKERS,24,3/31/2011 13:40,$0.85 ,$20.40 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,RED LOVE HEART SHAPE CUP,72,3/31/2011 13:40,$0.85 ,$61.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PINK LOVE HEART SHAPE CUP,72,3/31/2011 13:40,$0.85 ,$61.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,JUMBO BAG PINK POLKADOT,200,3/31/2011 13:40,$1.79 ,$358.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,WATERING CAN BLUE ELEPHANT,1,3/31/2011 13:40,$1.95 ,$1.95 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,WATERING CAN PINK BUNNY,1,3/31/2011 13:40,$1.95 ,$1.95 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,WATERING CAN GREEN DINOSAUR,1,3/31/2011 13:40,$1.95 ,$1.95 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,BALLOON PUMP WITH 10 BALLOONS,72,3/31/2011 13:40,$1.95 ,$140.40 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,MINI PAINT SET VINTAGE ,72,3/31/2011 13:40,$0.65 ,$46.80 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PLASTERS IN TIN SPACEBOY,96,3/31/2011 13:40,$1.45 ,$139.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PLASTERS IN TIN WOODLAND ANIMALS,96,3/31/2011 13:40,$1.45 ,$139.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PLASTERS IN TIN STRONGMAN,96,3/31/2011 13:40,$1.45 ,$139.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PLASTERS IN TIN CIRCUS PARADE ,96,3/31/2011 13:40,$1.45 ,$139.20 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,MONSTERS STENCIL CRAFT,60,3/31/2011 13:40,$1.25 ,$75.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,HAPPY STENCIL CRAFT,60,3/31/2011 13:40,$1.25 ,$75.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PACK OF 12 LONDON TISSUES ,120,3/31/2011 13:40,$0.29 ,$34.80 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,ALARM CLOCK BAKELIKE GREEN,8,3/31/2011 13:40,$3.75 ,$30.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,ALARM CLOCK BAKELIKE PINK,8,3/31/2011 13:40,$3.75 ,$30.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,BREAD BIN DINER STYLE RED ,4,3/31/2011 13:40,$14.95 ,$59.80 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678, SET 2 TEA TOWELS I LOVE LONDON ,72,3/31/2011 13:40,$3.25 ,$234.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,BAKING MOULD CHOCOLATE CUPCAKES,36,3/31/2011 13:40,$2.55 ,$91.80 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,CHRISTMAS LIGHTS 10 REINDEER,1,3/31/2011 13:40,$8.50 ,$8.50 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,JAM MAKING SET PRINTED,48,3/31/2011 13:40,$1.45 ,$69.60 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,JAM JAR WITH PINK LID,96,3/31/2011 13:40,$0.72 ,$69.12 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,JAM JAR WITH GREEN LID,96,3/31/2011 13:40,$0.72 ,$69.12 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,PANTRY ROLLING PIN,18,3/31/2011 13:40,$3.75 ,$67.50 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,SET 2 PANTRY DESIGN TEA TOWELS,100,3/31/2011 13:40,$2.75 ,$275.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,SET OF 6 NATIVITY MAGNETS ,1,3/31/2011 13:40,$2.08 ,$2.08 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,SET OF 20 KIDS COOKIE CUTTERS,96,3/31/2011 13:40,$2.10 ,$201.60 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548496,12678,JUMBO BAG STRAWBERRY,200,3/31/2011 13:40,$1.79 ,$358.00 ,United States,,Medium,Southeast,Consumer,Yes,PayPal,No
548553,12523,LADYBIRD  BEE RAFFIA FOOD COVER,6,4/1/2011 9:19,$3.75 ,$22.50 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,RETROSPOT LARGE MILK JUG,3,4/1/2011 9:19,$4.95 ,$14.85 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,RED RETROSPOT SMALL MILK JUG,6,4/1/2011 9:19,$2.55 ,$15.30 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,RED RETROSPOT MUG,6,4/1/2011 9:19,$2.95 ,$17.70 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,FELT EGG COSY CHICKEN,12,4/1/2011 9:19,$0.85 ,$10.20 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,HANGING HEN ON NEST DECORATION,12,4/1/2011 9:19,$1.65 ,$19.80 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,4/1/2011 9:19,$2.95 ,$17.70 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,WRAP DOILEY DESIGN,25,4/1/2011 9:19,$0.42 ,$10.50 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548553,12523,MULTICOLOUR RABBIT EGG WARMER,12,4/1/2011 9:19,$0.85 ,$10.20 ,United States,,Medium,Northeast,Corporate,Yes,Credit Card,No
548606,12731,INFLATABLE POLITICAL GLOBE ,120,4/1/2011 11:10,$0.85 ,$102.00 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
548606,12731,MAGNETS PACK OF 4 SWALLOWS,60,4/1/2011 11:10,$1.25 ,$75.00 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
548606,12731,MAGNETS PACK OF 4 VINTAGE COLLAGE,60,4/1/2011 11:10,$1.25 ,$75.00 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
548737,12682,LUNCH BAG RED RETROSPOT,20,4/4/2011 11:18,$1.65 ,$33.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,LUNCH BAG WOODLAND,10,4/4/2011 11:18,$1.65 ,$16.50 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,ASSORTED COLOUR MINI CASES,4,4/4/2011 11:18,$7.95 ,$31.80 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,RED RETROSPOT SHOPPING BAG,6,4/4/2011 11:18,$2.55 ,$15.30 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,SET10 RED POLKADOT PARTY CANDLES,24,4/4/2011 11:18,$1.25 ,$30.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,PACK OF 72 RETROSPOT CAKE CASES,24,4/4/2011 11:18,$0.55 ,$13.20 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,STRAWBERRY LUNCH BOX WITH CUTLERY,6,4/4/2011 11:18,$2.55 ,$15.30 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,RED RETROSPOT PICNIC BAG,5,4/4/2011 11:18,$2.95 ,$14.75 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,TEA PARTY BIRTHDAY CARD,12,4/4/2011 11:18,$0.42 ,$5.04 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,6 RIBBONS RUSTIC CHARM,12,4/4/2011 11:18,$1.65 ,$19.80 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,PAPER BUNTING WHITE LACE,6,4/4/2011 11:18,$2.95 ,$17.70 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,BIRD DECORATION RED RETROSPOT,12,4/4/2011 11:18,$0.85 ,$10.20 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,LUNCH BOX WITH CUTLERY RETROSPOT ,6,4/4/2011 11:18,$2.55 ,$15.30 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,LUNCH BAG SPACEBOY DESIGN ,10,4/4/2011 11:18,$1.65 ,$16.50 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,LUNCH BAG SUKI DESIGN ,10,4/4/2011 11:18,$1.65 ,$16.50 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,WATERING CAN PINK BUNNY,12,4/4/2011 11:18,$1.95 ,$23.40 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,SET OF 9 HEART SHAPED BALLOONS,12,4/4/2011 11:18,$1.25 ,$15.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,GUMBALL COAT RACK,6,4/4/2011 11:18,$2.55 ,$15.30 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,RED BABY BUNTING ,5,4/4/2011 11:18,$2.95 ,$14.75 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,EASTER TIN BUNNY BOUQUET,6,4/4/2011 11:18,$1.65 ,$9.90 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,SET OF SALT AND PEPPER TOADSTOOLS,12,4/4/2011 11:18,$1.25 ,$15.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,RECYCLED ACAPULCO MAT GREEN,2,4/4/2011 11:18,$8.25 ,$16.50 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,ICE CREAM SUNDAE LIP GLOSS,48,4/4/2011 11:18,$1.25 ,$60.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,SET OF 5 PANCAKE DAY MAGNETS,12,4/4/2011 11:18,$2.08 ,$24.96 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,EDWARDIAN PARASOL PINK,3,4/4/2011 11:18,$5.95 ,$17.85 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
548737,12682,CHERRY BLOSSOM DECORATIVE FLASK,8,4/4/2011 11:18,$3.75 ,$30.00 ,United States,,High,Southeast,Consumer,No,PayPal,Yes
549274,12721,LUNCH BAG WOODLAND,10,4/7/2011 13:07,$1.65 ,$16.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,36 PENCILS TUBE WOODLAND,16,4/7/2011 13:07,$1.25 ,$20.00 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,36 PENCILS TUBE RED RETROSPOT,16,4/7/2011 13:07,$1.25 ,$20.00 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,RED RETROSPOT WRAP ,25,4/7/2011 13:07,$0.42 ,$10.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,"ELEPHANT, BIRTHDAY CARD, ",12,4/7/2011 13:07,$0.42 ,$5.04 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,COWBOYS AND INDIANS BIRTHDAY CARD ,12,4/7/2011 13:07,$0.42 ,$5.04 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,RING OF ROSES BIRTHDAY CARD,12,4/7/2011 13:07,$0.42 ,$5.04 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,TEA PARTY BIRTHDAY CARD,24,4/7/2011 13:07,$0.42 ,$10.08 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,JUMBO BAG SPACEBOY DESIGN,10,4/7/2011 13:07,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,WATERING CAN BLUE ELEPHANT,6,4/7/2011 13:07,$1.95 ,$11.70 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,WATERING CAN PINK BUNNY,6,4/7/2011 13:07,$1.95 ,$11.70 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN SPADE BLUE,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN SPADE PINK,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN RAKE BLUE,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN RAKE PINK,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN BRUSH BLUE,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS GARDEN BRUSH PINK,6,4/7/2011 13:07,$2.10 ,$12.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDRENS GARDEN GLOVES BLUE,10,4/7/2011 13:07,$1.25 ,$12.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,DOLLY GIRL LUNCH BOX,12,4/7/2011 13:07,$1.95 ,$23.40 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,CHILDS BREAKFAST SET SPACEBOY ,2,4/7/2011 13:07,$9.95 ,$19.90 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721, SPACEBOY BABY GIFT SET,1,4/7/2011 13:07,$16.95 ,$16.95 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,DOLLY GIRL BABY GIFT SET,1,4/7/2011 13:07,$16.95 ,$16.95 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
549274,12721,WRAP CAROUSEL,25,4/7/2011 13:07,$0.42 ,$10.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
550145,12637,LUNCH BAG WOODLAND,10,4/14/2011 14:15,$1.65 ,$16.50 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,SMALL RED RETROSPOT WINDMILL,12,4/14/2011 14:15,$1.25 ,$15.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,RED RETROSPOT TAPE,12,4/14/2011 14:15,$0.65 ,$7.80 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,ROUND SNACK BOXES SET OF4 WOODLAND ,6,4/14/2011 14:15,$2.95 ,$17.70 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,LUNCH BAG SPACEBOY DESIGN ,10,4/14/2011 14:15,$1.65 ,$16.50 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,JUMBO BAG SPACEBOY DESIGN,10,4/14/2011 14:15,$2.08 ,$20.80 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,REGENCY CAKESTAND 3 TIER,1,4/14/2011 14:15,$12.75 ,$12.75 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,MINI PAINT SET VINTAGE ,36,4/14/2011 14:15,$0.65 ,$23.40 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,PLASTERS IN TIN SPACEBOY,24,4/14/2011 14:15,$1.65 ,$39.60 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,PLASTERS IN TIN WOODLAND ANIMALS,12,4/14/2011 14:15,$1.65 ,$19.80 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,PLASTERS IN TIN CIRCUS PARADE ,12,4/14/2011 14:15,$1.65 ,$19.80 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,SPACEBOY LUNCH BOX ,12,4/14/2011 14:15,$1.95 ,$23.40 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,LUNCH BAG DOLLY GIRL DESIGN,10,4/14/2011 14:15,$1.65 ,$16.50 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,JUMBO BAG DOLLY GIRL DESIGN,10,4/14/2011 14:15,$2.08 ,$20.80 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,DOORMAT WELCOME TO OUR HOME,2,4/14/2011 14:15,$7.95 ,$15.90 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,ALARM CLOCK BAKELIKE CHOCOLATE,8,4/14/2011 14:15,$3.75 ,$30.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,ALARM CLOCK BAKELIKE RED ,8,4/14/2011 14:15,$3.75 ,$30.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,ALARM CLOCK BAKELIKE PINK,12,4/14/2011 14:15,$3.75 ,$45.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,ALARM CLOCK BAKELIKE ORANGE,4,4/14/2011 14:15,$3.75 ,$15.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,EASTER TIN BUNNY BOUQUET,6,4/14/2011 14:15,$1.65 ,$9.90 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,JAM JAR WITH PINK LID,12,4/14/2011 14:15,$0.85 ,$10.20 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,JAM JAR WITH GREEN LID,12,4/14/2011 14:15,$0.85 ,$10.20 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,GIRAFFE WOODEN RULER,12,4/14/2011 14:15,$1.95 ,$23.40 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,REVOLVER WOODEN RULER ,12,4/14/2011 14:15,$1.95 ,$23.40 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,RECYCLED ACAPULCO MAT RED,2,4/14/2011 14:15,$8.25 ,$16.50 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,RECYCLED ACAPULCO MAT TURQUOISE,4,4/14/2011 14:15,$8.25 ,$33.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,RECYCLED ACAPULCO MAT PINK,4,4/14/2011 14:15,$8.25 ,$33.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,RECYCLED ACAPULCO MAT LAVENDER,2,4/14/2011 14:15,$8.25 ,$16.50 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,FRENCH ENAMEL WATER BASIN,4,4/14/2011 14:15,$3.75 ,$15.00 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550145,12637,BLACKBLUE POLKADOT UMBRELLA,3,4/14/2011 14:15,$5.95 ,$17.85 ,United States,,Medium,Southeast,Consumer,No,PayPal,Yes
550313,12681,WOODLAND CHARLOTTE BAG,10,4/17/2011 11:21,$0.85 ,$8.50 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,RED RETROSPOT CUP,8,4/17/2011 11:21,$0.85 ,$6.80 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,BLUE POLKADOT CUP,8,4/17/2011 11:21,$0.85 ,$6.80 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,WOODLAND DESIGN  COTTON TOTE BAG,6,4/17/2011 11:21,$2.25 ,$13.50 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,LOVELY BONBON STICKER SHEET,12,4/17/2011 11:21,$0.85 ,$10.20 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,RED TOADSTOOL LED NIGHT LIGHT,24,4/17/2011 11:21,$1.65 ,$39.60 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,POLKADOT RAIN HAT ,24,4/17/2011 11:21,$0.42 ,$10.08 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,RAINY LADIES BIRTHDAY CARD,12,4/17/2011 11:21,$0.42 ,$5.04 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,TEA PARTY BIRTHDAY CARD,12,4/17/2011 11:21,$0.42 ,$5.04 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,ROBOT BIRTHDAY CARD,12,4/17/2011 11:21,$0.42 ,$5.04 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,OFFICE MUG WARMER POLKADOT,6,4/17/2011 11:21,$2.95 ,$17.70 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,ROUND SNACK BOXES SET OF4 WOODLAND ,12,4/17/2011 11:21,$2.95 ,$35.40 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,DOORMAT RESPECTABLE HOUSE,4,4/17/2011 11:21,$7.95 ,$31.80 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,ENAMEL FLOWER JUG CREAM,3,4/17/2011 11:21,$5.95 ,$17.85 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,PLASTERS IN TIN CIRCUS PARADE ,12,4/17/2011 11:21,$1.65 ,$19.80 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,4 TRADITIONAL SPINNING TOPS,12,4/17/2011 11:21,$1.45 ,$17.40 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,TRAVEL SEWING KIT,10,4/17/2011 11:21,$1.65 ,$16.50 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,SET OF 2 TEA TOWELS APPLE AND PEARS,6,4/17/2011 11:21,$3.25 ,$19.50 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,CIRCUS PARADE CHILDRENS EGG CUP ,12,4/17/2011 11:21,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,REVOLVER WOODEN RULER ,12,4/17/2011 11:21,$1.95 ,$23.40 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,ICE CREAM SUNDAE LIP GLOSS,48,4/17/2011 11:21,$1.25 ,$60.00 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,4/17/2011 11:21,$0.83 ,$19.92 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,SET OF 5 LUCKY CAT MAGNETS ,24,4/17/2011 11:21,$2.08 ,$49.92 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,SET OF 5 PANCAKE DAY MAGNETS,12,4/17/2011 11:21,$2.08 ,$24.96 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,DOORMAT UNION FLAG,2,4/17/2011 11:21,$7.95 ,$15.90 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550313,12681,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,4/17/2011 11:21,$0.29 ,$13.92 ,United States,,Medium,Southeast,Corporate,No,PayPal,Yes
550338,12413,RED RETROSPOT PICNIC BAG,10,4/17/2011 15:33,$2.95 ,$29.50 ,United States,,Medium,Northeast,Corporate,No,PayPal,Yes
550338,12413,RECYCLED ACAPULCO MAT BLUE,2,4/17/2011 15:33,$8.25 ,$16.50 ,United States,,Medium,Northeast,Corporate,No,PayPal,Yes
550338,12413,BLACKBLUE POLKADOT UMBRELLA,3,4/17/2011 15:33,$5.95 ,$17.85 ,United States,,Medium,Northeast,Corporate,No,PayPal,Yes
550338,12413,JUMBO BAG RED RETROSPOT,10,4/17/2011 15:33,$2.08 ,$20.80 ,United States,,Medium,Northeast,Corporate,No,PayPal,Yes
550661,12656,LUNCH BAG RED RETROSPOT,20,4/20/2011 9:20,$1.65 ,$33.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,LUNCH BAG WOODLAND,20,4/20/2011 9:20,$1.65 ,$33.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,RED RETROSPOT PICNIC BAG,30,4/20/2011 9:20,$2.95 ,$88.50 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,ROUND SNACK BOXES SET OF4 WOODLAND ,12,4/20/2011 9:20,$2.95 ,$35.40 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,AIRLINE BAG VINTAGE TOKYO 78,4,4/20/2011 9:20,$4.25 ,$17.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,AIRLINE BAG VINTAGE JET SET RED,4,4/20/2011 9:20,$4.25 ,$17.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,AIRLINE BAG VINTAGE JET SET WHITE,4,4/20/2011 9:20,$4.25 ,$17.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,LUNCH BAG SPACEBOY DESIGN ,20,4/20/2011 9:20,$1.65 ,$33.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,LUNCH BAG PINK POLKADOT,20,4/20/2011 9:20,$1.65 ,$33.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,SPACEBOY LUNCH BOX ,12,4/20/2011 9:20,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,DOLLY GIRL LUNCH BOX,12,4/20/2011 9:20,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,LUNCH BAG DOLLY GIRL DESIGN,20,4/20/2011 9:20,$1.65 ,$33.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,SET 2 PANTRY DESIGN TEA TOWELS,6,4/20/2011 9:20,$3.25 ,$19.50 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,RECYCLED ACAPULCO MAT TURQUOISE,2,4/20/2011 9:20,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,RECYCLED ACAPULCO MAT PINK,2,4/20/2011 9:20,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
550661,12656,CHERRY BLOSSOM DECORATIVE FLASK,4,4/20/2011 9:20,$3.75 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,Yes
