SquareFootage,NumBathrooms,NumBedrooms,Price
1771.64,1.173815112,2,431632.9844
572.31,3.74659242,2,186967.2311
550.0,2.934273883,4,409837.8844
1367.75,2.606302341,4,470749.5279
550.0,3.565696874,4,344345.3157
550.0,1.0,4,105457.0652
1330.52,1.630532976,3,335858.8406
707.95,4.077449113,2,330874.5842
1658.43,2.428461505,1,182404.964
707.44,1.605460192,3,157016.0229
550.0,1.0,2,171020.9746
1004.72,2.683643223,5,475149.7195
1200.6,1.0,2,127201.7428
562.23,1.944001875,3,425016.2084
1006.58,1.0,2,179111.0641
1144.82,3.092493176,3,441797.6611
1114.36,4.80931537,2,383062.9673
676.56,2.629331952,1,183050.1678
550.0,3.818378675,2,214792.7871
1170.14,1.87755811,2,210386.9226
550.0,3.701446535,3,284128.3875
2046.36,3.2445561,3,658930.854
1077.07,1.815033667,4,223631.1761
1386.95,1.0849443,4,458718.1038
1386.67,1.881175546,2,355520.0706
550.0,3.23470237,2,303812.3481
551.61,2.658446462,3,321465.721
1005.18,1.0,3,176071.022
1625.2,1.21043069,2,321142.0997
1204.2,1.916328858,3,293853.7085
778.08,1.600572752,2,117408.8394
1027.22,2.744670165,3,358166.2244
1941.44,1.605345786,4,488321.9791
1161.71,4.002728863,3,266132.3364
550.0,2.075060066,1,135240.9527
550.0,3.318284837,4,269500.4758
853.49,2.157362195,2,296420.9407
1352.6,1.638701703,3,352245.6365
550.0,2.297351344,1,108036.1452
1015.62,1.0,5,469787.4253
1054.14,1.8262287,2,242474.8316
550.0,2.208911797,3,195394.7271
1164.87,1.938732806,4,423666.1849
1316.59,2.47108584,4,649298.622
1620.01,3.006513094,4,552908.7589
550.0,3.865774015,3,340049.7139
622.83,1.0,3,139838.0712
1101.32,1.60696822,3,394748.4104
550.0,1.527471749,4,331474.4211
2482.45,1.196504763,3,420596.5449
550.0,3.44403685,2,148936.4237
1343.88,3.166101289,3,237289.5945
1564.88,4.309266126,3,477659.6964
840.88,1.272955428,3,241973.132
550.0,3.220149471,2,214542.4035
1049.9,3.499352292,4,515634.3517
783.68,2.430473572,2,178277.2988
550.0,2.626374098,3,118005.4383
847.13,1.0,4,233930.5767
1864.95,2.595375532,3,358519.7049
1176.06,1.486825011,4,439467.0557
1197.95,1.477818763,4,579828.7902
803.24,2.627254346,3,340846.2192
550.0,1.311680451,3,103906.7701
1026.89,1.864962926,3,303263.1002
1395.6,2.830827054,3,454814.8805
926.39,2.079685221,2,262885.2504
2196.04,2.695977508,4,444323.1819
1228.67,1.748903643,3,379378.2464
1457.02,3.355157356,3,516899.9028
1467.32,1.166838317,3,317864.72
550.0,3.018787009,2,99796.15875
991.61,1.616237939,3,183644.5634
550.0,2.737352714,4,265923.2631
989.83,4.008426976,3,458340.5494
1294.28,2.651101436,4,515034.703
550.0,2.32096047,3,239890.6814
574.11,1.761876553,3,113473.0186
740.44,1.0,3,202333.7397
999.91,1.0,3,162320.7656
1073.25,1.211519216,4,179304.2649
550.0,2.736382871,2,146327.6155
861.09,1.690478407,3,362669.4953
1275.64,1.165589586,3,178287.6262
800.65,1.220462418,2,203330.5476
1096.37,2.867166487,4,389246.5963
550.0,1.874792974,2,169245.1904
550.0,2.085650716,4,230955.7823
1778.42,3.346100071,4,478604.9413
550.0,2.207154082,2,99201.47008
1153.38,1.032121778,1,169669.0713
550.0,2.859520907,4,191978.5615
1656.84,2.247618475,3,525579.2303
687.1,2.856133922,3,363172.6963
1109.72,5.772859854,3,429467.2941
1336.58,1.472491479,1,118339.1469
652.13,2.108468172,2,130151.0263
1251.57,2.121843715,2,188495.1353
550.0,2.188481082,2,110478.7079
1345.36,3.324001909,4,722695.5967
971.06,1.0,5,248443.0907
713.43,1.881944906,2,222835.941
550.0,3.3251668,4,229907.5308
2173.66,4.245092459,3,649144.8176
550.0,1.152021018,4,158795.2187
982.14,3.445949333,5,295696.8424
1813.67,2.11254823,3,444847.9144
1488.74,2.741183133,3,610665.3734
1032.2,1.191152571,4,260584.5972
641.56,2.468336933,3,223352.04
1972.1,1.0,5,605332.7378
1381.99,3.099340104,4,449874.4741
964.27,1.0,6,476766.0442
749.78,1.214083382,3,237711.8506
690.56,1.0,1,138983.7605
1420.97,2.593023666,3,674874.6858
593.33,3.649598047,1,168961.3183
824.72,2.084032692,2,147636.2983
1484.11,3.959221319,5,728981.4251
1653.2,3.965119596,3,671258.9396
550.0,1.893346428,3,228969.0716
1190.94,2.787787502,1,136992.0677
1292.55,3.710544345,3,653098.2287
854.32,1.0,3,129436.3972
1305.44,2.301192177,3,317623.7007
744.96,1.937865748,3,260065.2432
1711.71,1.274574596,3,458228.8181
770.74,2.170610613,2,380930.7666
550.0,1.422506502,4,120021.2617
1037.77,2.157451619,4,410505.7881
550.0,2.418722741,3,134547.8645
949.45,4.595189192,3,446895.5184
829.16,3.899395927,4,392080.7921
1413.16,2.40538945,3,350743.6955
795.13,1.303982161,3,218544.2298
1495.88,1.0,2,206442.1435
1172.05,3.811829626,3,259413.2253
1000.46,1.0,2,125330.8811
1376.82,1.495025997,4,375807.7968
850.9,1.76391496,2,256951.685
2047.85,2.056134273,2,492346.072
550.0,2.322188274,2,111387.8426
550.0,3.451758213,1,140480.1178
550.0,2.016397384,4,298550.7118
1003.08,3.206456064,3,448388.3903
905.66,1.0,2,178847.5692
607.23,2.751643512,4,313865.4735
795.02,2.608899077,2,209281.8858
2014.53,1.0,3,479347.3542
930.21,2.15092336,2,241370.1502
2034.08,2.472909134,3,420008.0172
1108.96,1.21261774,4,260597.4029
1169.3,1.654690252,5,494047.2404
1280.42,2.99301983,3,513305.2882
584.56,1.203183236,4,221980.481
602.49,1.275701003,2,226476.069
1451.42,3.155909723,2,442888.6542
550.0,1.0,4,104515.8155
2228.78,2.406598859,2,471933.5698
961.97,1.747315056,3,376806.9077
550.0,3.674042056,2,360383.6609
834.57,1.0,3,198803.6428
857.34,3.113162471,2,227750.252
974.78,1.507927962,2,292000.4039
550.0,2.75098409,4,319296.6176
1245.36,1.0,4,348788.7039
550.0,3.46721705,3,323911.7643
1434.95,4.578304533,3,591379.3687
1198.31,1.702911179,2,262216.334
906.08,1.0,1,111532.0583
1295.36,1.415277879,2,301123.5065
765.15,1.0,4,197930.0233
1326.19,2.180474951,2,368004.9107
1358.99,1.613292711,3,340697.6327
901.84,1.0,3,222754.4147
811.92,2.15794969,4,335423.1111
914.6,2.423921384,4,237801.2117
963.49,2.351893792,3,363179.2547
1561.0,3.585463285,5,702986.559
1014.08,2.684357525,4,387702.7452
787.09,3.950754937,3,498591.0251
820.98,1.531538845,5,313402.4745
562.94,1.0,3,112495.9077
839.82,2.81015542,5,597680.795
1175.26,1.990264071,3,407702.4333
1553.57,3.988376742,4,438060.8193
745.2,1.356797549,3,228007.9217
897.47,1.479155571,3,149637.461
897.54,4.078440573,5,545986.41
600.01,1.179653977,1,158374.7565
988.77,2.547569068,2,362288.7938
1943.54,2.817331683,3,553869.8339
728.24,2.857099263,3,249996.7756
1404.58,2.04243306,3,357602.1174
1324.79,2.969589023,2,258264.0576
1754.22,2.271053311,5,465727.5718
1228.73,2.417602673,5,284453.0662
550.0,2.919600816,2,195818.9389
841.64,2.408433017,2,425329.428
1031.45,2.830530132,5,544573.6443
1017.71,2.384737884,3,340131.4768
818.79,1.0,5,262084.584
1151.39,3.548198397,3,267071.2183
550.0,1.039414278,1,323049.1251
1081.25,3.443553489,4,436059.7709
1313.71,1.439125208,2,228529.6801
783.91,1.0,2,225040.9524
1195.25,2.051356828,3,420670.8592
550.0,1.315424828,2,281768.783
1454.5,2.56616366,4,395455.9143
550.0,1.224303549,3,147100.1732
1207.99,2.810386292,4,395342.5076
1460.2,1.195630783,2,210296.1478
550.0,1.0,2,179707.2477
1410.37,2.071811617,2,231996.3563
976.42,4.526836491,4,550819.4833
1937.36,4.341117563,1,506588.2279
1109.14,1.75331202,3,318574.8172
550.0,1.931124937,2,129388.2699
1134.03,3.994336686,3,621039.3751
1613.59,1.0,3,264770.1768
1256.39,2.889037699,4,362670.4233
1373.24,1.063691804,1,159865.7763
946.9,1.165890982,3,135171.2247
746.19,2.681863253,3,338874.9432
735.48,1.0,3,207916.0652
713.07,1.0,1,253804.8412
1492.21,3.40795935,3,413716.1285
550.0,1.0,1,239473.8559
846.38,3.703378443,2,350815.0944
1506.92,1.0,1,93040.74187
1787.52,3.813669518,3,631525.8582
1253.92,1.0,2,124117.4428
1127.34,2.898360542,5,480959.1294
550.0,2.771258121,2,168395.9918
1481.17,2.385616904,3,649669.2624
550.32,1.923500836,1,153786.7746
676.94,3.106347517,4,304780.9044
982.34,1.441501156,2,260961.0197
870.7,3.266328221,4,412065.7793
550.0,2.111022108,4,307821.1758
550.0,2.213534564,3,242770.8674
1260.48,1.113372887,4,439405.5189
1662.55,2.911695774,3,579376.8411
1625.02,1.0,5,263584.8855
550.0,3.99467456,4,371056.8776
1241.4,2.54926659,3,322889.1985
1366.41,1.765564672,4,352007.6445
865.23,2.379634321,3,298703.9825
550.0,1.709506186,3,203789.1138
1144.18,1.515806711,4,486223.6836
550.0,1.403092428,4,191567.1324
847.5,1.768158493,3,226085.6429
550.0,1.11846894,1,174009.5459
910.77,3.300036988,2,393730.3412
968.4,1.83299545,2,180812.6816
550.0,1.0,3,97214.25526
894.61,1.096553518,3,202350.4343
1900.51,1.0,3,409990.2258
695.85,2.716703709,3,343211.2567
1278.78,2.20571496,1,216777.2147
550.0,2.967019527,3,107551.5454
1064.7,3.333127006,1,285942.035
1136.53,1.123224629,2,270183.298
1158.81,1.0,5,315701.3441
1293.97,3.228414844,5,714639.506
890.03,2.807694604,3,350210.6549
659.36,2.636757297,4,537768.8483
550.0,1.355490263,2,119661.8405
959.11,2.013050113,2,197713.3609
587.41,1.0,2,121473.7397
1233.39,2.485825649,3,293993.3106
1208.75,1.0,1,175056.4765
952.71,1.305258238,4,250630.2176
1672.14,1.0,3,365013.7557
1226.92,2.086939183,4,363917.0858
704.82,1.0,3,261312.3182
1222.1,2.387809421,4,277380.0021
746.96,2.872853296,2,301554.775
1516.18,2.914607387,3,294474.7962
1216.56,2.209331184,4,492082.8928
550.0,1.0,2,86238.83042
1291.47,1.139580408,2,112350.1734
1306.61,1.881131222,5,298228.7665
1707.24,2.900260221,2,314212.8878
1421.91,2.000209362,2,413615.4089
1551.69,4.177369397,4,501300.8343
976.05,1.0,5,453849.3753
1077.55,2.21281669,4,377705.7939
592.47,2.842441193,2,150242.8915
1901.93,5.444192013,4,991274.4424
1102.68,1.0,5,454624.7953
1168.01,1.660596191,1,114219.9196
1709.82,2.304392896,3,451632.5014
919.65,2.077995301,3,345417.8795
1356.81,3.258387579,4,485288.7307
1349.61,2.476436083,4,508459.2489
1946.87,3.965719314,3,682957.6831
1520.66,1.0,2,152273.9906
1029.78,2.484251175,4,478765.379
1640.35,1.0,3,408698.952
947.02,2.254139753,2,303848.0849
1214.26,2.249981105,3,485823.7032
1075.51,2.721459812,3,324655.1221
774.56,2.70561168,3,295611.038
1554.05,2.906426836,2,325843.6499
789.19,3.82440968,4,429472.0052
793.9,2.417047533,3,173076.6515
1341.66,2.27025133,3,274644.6068
679.29,1.0,2,216655.028
1586.43,1.967370862,6,432756.0642
1029.58,1.068357287,3,194939.3225
837.79,3.709596935,2,298930.5856
1219.17,2.918136667,4,335873.3856
717.8,1.0,3,150688.617
550.0,1.432989378,1,89280.14708
1184.28,2.80794318,5,416279.762
550.0,1.979070985,3,194669.4038
1666.04,2.300687403,4,582712.1101
1371.91,1.947107916,2,217355.5061
852.81,2.903880319,4,312105.731
860.64,2.54264794,4,265426.7808
601.5,2.124862868,2,175174.4727
1010.97,1.908416341,4,403775.1233
550.0,2.733007971,3,202260.9904
1463.97,2.30980811,4,413029.4084
987.04,1.0,3,163368.2428
1289.57,2.468771526,1,127826.9011
550.0,1.94182078,2,152646.3897
550.0,1.0,4,134596.131
1029.81,2.156653345,2,227867.0347
779.94,1.074969374,4,207249.2201
660.24,1.0,2,124085.0562
1020.35,1.0,4,290249.893
714.31,1.0,5,271564.8979
1175.56,3.822624437,1,380646.3154
1154.13,2.286171845,4,567107.0582
948.98,3.046655935,4,642582.8348
899.97,1.49718187,2,179935.4661
1211.22,2.143228502,4,480828.826
1047.86,2.078739774,4,277087.4016
1199.76,3.438765492,3,374306.8394
1421.77,2.578491052,3,423648.7103
2130.05,1.0,2,333004.9719
1550.51,1.778125344,1,210136.9152
1967.05,2.23160793,3,425217.6306
1003.5,2.233837665,3,411627.6809
922.31,3.467240979,3,452303.4089
905.99,2.394201893,2,255798.0539
1162.05,2.445760291,4,334043.8965
917.42,1.531715483,2,198408.6971
550.0,3.026506276,3,396697.5594
2369.85,1.322640965,3,332887.2554
550.0,1.510798584,4,339846.8397
2186.44,2.98963516,2,411235.6714
992.53,2.595062141,3,332437.6919
1372.17,1.344599233,1,175921.5956
917.3,1.0,3,166427.1753
1363.54,1.314855873,2,143619.0809
1015.7,2.933837598,3,287789.7826
550.0,1.0,3,138546.8422
1344.89,1.193792459,2,128863.451
632.32,3.547384339,2,251516.9781
688.68,2.028709986,4,313710.4687
716.61,3.259283549,5,324846.9354
1667.96,2.927339375,4,290805.3052
882.35,2.508779318,2,126372.039
550.0,1.0,3,142295.662
2111.58,1.0,4,571602.0232
662.93,3.797549296,3,460052.4777
1010.89,2.002415883,1,116897.0428
1394.28,1.0,4,215313.2562
550.0,2.060659189,3,194777.6616
550.0,1.0,2,174263.9779
1809.46,1.0,3,196604.6614
1065.79,1.201645166,2,145967.6379
550.0,1.0,5,232443.1219
1032.08,1.118297751,2,153304.2906
820.43,3.946005316,2,209952.1873
643.21,2.01084026,1,117728.0793
1318.16,4.38601389,3,482068.3311
550.0,3.447562831,2,215120.723
586.69,1.0,4,209402.4015
1317.5,1.0,4,443293.6067
734.98,2.791589181,4,364630.6228
1228.22,1.170578934,2,212369.7208
690.87,1.38590819,2,184298.8701
1246.55,1.0,2,162069.5658
1671.11,2.141318003,3,297133.7751
696.19,1.0,4,301719.5129
609.97,1.0,3,107249.169
550.0,1.856679265,2,167792.6953
1175.77,5.344262165,3,504189.9766
994.02,4.489841152,4,290609.6604
1561.56,1.635445577,4,494415.0555
1487.0,1.0,4,404071.5205
1305.82,2.575147827,3,269349.8726
550.0,2.897126928,3,119365.209
1139.0,1.0,4,189391.0331
598.13,2.667348602,3,200630.6172
550.0,3.509578535,3,203073.0997
945.36,2.313882531,3,153056.5317
550.0,3.892309746,1,107153.8993
1300.04,1.863375947,4,263745.9375
1047.13,2.610481854,4,245724.4255
1282.32,1.975623109,4,402197.8271
1322.55,2.973524891,3,413801.6422
975.14,1.846463195,2,278236.9864
2727.04,3.511151829,4,600335.1548
917.84,1.045633692,3,224321.015
1463.73,3.3484204,4,455628.2404
671.47,1.0,3,159097.7158
550.0,1.676497784,3,334113.5332
1348.31,1.0,2,182488.3861
1114.3,2.049654213,4,285175.2294
1032.34,2.865250657,3,323339.5808
986.38,1.0,2,188525.5716
928.36,2.689219648,3,408009.4866
1789.95,2.212914042,2,484361.1995
1575.85,1.230712164,5,485449.7041
1083.05,2.193910122,1,98573.58358
1760.77,2.123101368,2,549795.928
1806.23,3.472112645,1,408791.31
632.61,3.226955703,2,216648.2848
1338.02,3.485792517,4,402487.8841
550.0,3.180926839,4,286430.9385
752.35,2.166951471,1,111551.2801
1168.93,3.352902047,4,311591.5511
1078.38,3.097254635,1,291471.0943
1857.6,1.051511811,2,306739.1784
767.45,1.237450048,2,104345.7119
550.0,3.127170213,6,301654.4355
1398.37,2.080553313,2,126778.5049
1791.41,1.0,5,282835.0753
598.47,2.820892235,2,142093.7534
822.88,2.905076681,1,190205.9094
1351.19,2.201319593,2,195998.6689
669.41,1.993740111,3,263076.735
1741.57,2.015672342,2,416626.6304
1291.47,1.0,3,399129.7357
811.36,1.441117284,3,113258.5348
550.0,2.234656308,3,179792.2036
914.61,1.969877996,2,156291.7125
1084.91,3.673612802,2,270462.6923
986.07,2.136617852,3,233002.9048
550.0,2.030105216,1,151577.0948
1377.51,3.072442631,4,329381.1695
1226.9,2.41369557,4,278318.661
973.81,1.0,3,177518.1051
1637.03,1.675800691,4,286857.3794
825.1,4.220691599,2,225913.5844
550.0,1.0,3,171925.6082
1145.91,2.667758808,3,201157.2822
1196.5,2.370407262,2,227861.6369
1142.34,2.311770231,3,265068.4697
675.76,1.403429591,3,190078.5479
600.31,1.0,2,111939.1888
1531.71,1.463089435,4,579001.6333
730.3,3.465489528,4,254900.1712
839.02,4.163483431,3,548884.3065
1002.82,1.176266874,3,150126.3934
1240.92,2.308406942,3,299565.611
1508.89,2.846405581,3,397269.967
1674.78,1.68144751,3,327068.3617
550.0,2.037002606,3,195297.2596
897.9,2.325945502,4,384728.6432
1438.33,1.385886095,4,632980.112
1113.56,1.0,3,312620.9171
550.0,3.827662068,2,166175.7552
550.0,2.408600247,3,276102.4432
1672.22,3.664116677,4,448776.4174
1051.16,1.44919812,4,204027.4388
1406.46,2.738627832,3,435944.4423
955.63,1.359056178,2,271531.6073
1751.95,1.762293577,3,456311.9426
1364.97,3.197284143,4,819756.8075
1012.98,1.0,3,173899.5665
1358.53,1.05045993,3,278518.2929
550.0,2.273355921,3,96016.41834
1774.08,2.362104583,2,363914.6366
1152.41,2.690550165,1,186324.8193
550.0,1.0,2,190132.4176
1132.62,1.0,4,231746.2944
1145.43,2.752832734,2,398073.4053
550.0,2.411805451,4,232410.9649
830.58,2.426807833,1,101236.1876
550.0,1.151218137,4,294572.4649
581.23,1.0,3,112204.4099
906.8,2.024026542,4,262803.5963
1438.56,2.755736285,3,470273.5243
1184.55,1.892694014,3,251064.3973
1257.89,1.0,4,339540.6449
1054.0,1.408445107,4,411337.1456
550.0,1.712805655,1,189156.7895
1066.98,2.775689323,3,468472.1179
550.0,2.889039,2,277700.7131
1535.8,2.82176821,3,492873.3022
1835.01,2.44965294,3,668295.4842
550.0,2.157199758,3,293364.156
1524.01,2.403571916,3,295184.9616
873.98,1.737910601,4,326752.5584
860.71,1.0,1,108336.1425
976.6,1.80029207,5,289352.8122
1099.53,1.0,3,288045.5479
1291.36,1.619891429,4,383859.4941
918.0,1.653599375,3,387076.1872
1186.46,2.038321832,1,211981.4799
550.0,2.400394039,2,223367.7467
1251.08,2.518600373,3,350686.3764
1033.74,1.0,2,122016.6518
1255.65,1.507230444,2,201989.3311
1307.18,3.253983846,3,338380.9694
650.59,2.539241979,1,99926.50041
1017.85,1.972248716,3,296536.7354
771.68,2.073010852,5,417551.268
550.0,3.183213643,3,409291.9788
1205.61,2.38399826,4,338560.184
838.09,1.0,3,134447.8725
1881.78,3.028002152,2,356250.7195
909.24,1.269679965,2,214448.7043
1327.08,1.808288819,1,118517.5122
1376.39,2.52478436,3,453237.3277
1564.31,5.021752151,4,682995.0557
1403.29,2.60421646,5,578788.0282
550.0,1.062516942,4,144597.1668
804.42,1.731522354,3,296317.4918
1202.15,1.617696993,1,165950.2086
884.1,1.369929719,4,256648.7761
1314.1,2.685641435,4,426242.3791
942.18,1.0,3,155913.4548
1513.75,1.997456409,4,290455.1881
1538.64,3.229407787,2,391493.9671
728.28,1.607294397,3,255148.639
1373.52,1.478582137,2,178507.514
1111.51,2.915918504,5,364999.49
743.14,1.732031272,3,230854.4814
938.02,1.0,3,182530.0161
550.0,1.706601611,1,372771.7711
1418.41,1.892099638,3,401205.3247
824.68,1.939678208,4,350823.0371
550.0,1.0,4,164664.3915
1245.47,1.036799305,1,96713.65354
1080.39,2.337881208,3,217778.2459
1203.14,2.211822523,2,233917.4045
550.0,2.153863396,1,202878.4811
1596.19,1.0,4,350619.7241
1816.71,2.164629747,2,354268.4129
1655.49,2.058318642,3,251984.0737
1309.44,3.732471763,3,346404.9159
550.0,1.0,1,308828.2779
981.57,5.510838751,4,689398.8244
550.0,1.484717198,3,135470.4414
1533.97,3.837694783,4,397874.7103
1551.59,1.871758319,3,403389.7835
771.94,1.0,3,212846.8827
1057.01,1.199181358,3,277537.2027
598.26,1.30146804,5,379268.1187
1062.4,3.219273388,3,298752.8523
1420.25,2.677456715,2,528127.8507
912.18,1.82542653,4,491058.1524
2187.19,2.069735566,1,346591.1288
1466.12,1.620333016,2,360835.3173
1608.13,1.0,4,265916.5792
1404.97,2.750201551,2,451105.5525
1476.04,2.202885057,4,695356.7368
2097.51,4.41833102,3,739816.9259
872.51,1.546485948,1,122975.5391
1069.19,1.812709571,3,240135.3011
708.08,3.530110112,4,548590.0138
1068.3,1.0,3,200818.954
812.92,2.334141309,3,239811.194
838.47,1.0,2,110427.8589
1487.08,3.851661651,4,524579.4399
726.54,2.115998555,3,209759.2238
1065.62,1.0,4,186897.8253
1572.46,1.122733271,3,334719.6051
550.0,2.611916545,1,172692.171
1914.87,3.137016529,4,403224.7699
933.03,2.434491751,3,381405.3245
1198.14,1.748330239,1,197633.9779
1428.56,1.257661583,3,323908.0938
550.0,3.385409336,3,402121.6345
1693.37,3.067137114,3,568904.4179
1000.26,4.722995989,3,384219.8759
1193.46,1.139867517,3,197703.9644
948.18,3.356351663,2,269144.7304
1221.1,1.0,4,336939.7982
694.46,1.797675577,3,307105.4905
724.79,1.275855419,3,197747.4995
550.0,2.695925734,4,437769.4065
846.7,2.884682959,1,144160.3422
1531.23,1.0,3,348768.5642
632.84,1.0,4,235796.2815
820.88,3.547604471,2,349996.2652
550.0,1.0,1,163677.9423
1627.28,3.68604265,3,394010.6991
1246.25,1.0,2,181669.9418
684.35,1.340914845,3,161999.2888
550.0,3.984817066,2,179729.0412
550.0,1.0,2,158916.1659
1581.07,2.466800168,3,406831.7743
1814.66,1.98156814,5,553379.1957
550.0,3.069112702,3,459398.3591
1526.27,3.669219761,5,724198.9065
550.0,1.0,4,248188.2014
1122.76,1.0,1,274713.7644
550.0,1.509378986,2,200754.4642
700.49,1.0,1,252073.0135
550.0,1.0,3,264833.5258
1524.87,1.0,3,282926.7594
1239.34,2.674871371,5,484959.3802
550.0,1.0,4,147924.8775
717.49,3.602810998,3,341137.3523
1090.36,2.563796733,4,344911.5591
550.0,2.443151137,4,397836.7671
697.91,1.620827291,1,125547.0981
905.51,2.333317047,3,295280.7222
694.97,1.576551806,3,188442.1053
1318.62,4.689205413,1,335517.7029
837.37,1.0,4,138465.3329
1438.77,2.625165708,4,278062.661
550.0,1.561327108,3,161611.813
550.0,3.042368646,4,259413.6359
976.75,2.323556012,4,358905.9131
1555.16,3.00057019,3,553218.0459
550.0,1.210942347,2,120464.7704
1765.92,3.732545313,1,282994.8668
760.31,1.0,2,109353.449
1156.5,2.155997995,5,353651.7208
964.35,1.0,1,172711.0743
596.2,1.670994896,3,147335.3796
1363.61,2.266842504,3,182683.8867
1083.69,2.660487499,3,299567.9959
611.52,1.441540934,3,244027.2836
1757.2,2.145526467,2,257520.3555
1048.47,2.193814202,2,329648.5927
1025.57,2.540399748,1,182105.3596
998.05,1.650275685,5,432803.8536
986.1,3.058975583,3,385473.4938
550.0,1.969694959,4,245413.2988
550.0,1.557731277,3,224232.9026
785.53,1.0,2,179635.891
958.81,1.402526547,2,189735.9028
1005.51,2.362257155,2,293761.1775
1721.87,3.242961834,3,548417.5068
1046.05,1.374955098,3,463412.5911
1594.79,2.863262762,3,611335.534
1448.19,2.582738587,3,455238.6954
550.0,1.0,3,94945.29121
1995.91,2.839417939,2,329248.5451
757.98,1.0,3,160359.5372
1211.64,2.290264744,3,474269.9146
999.91,1.730886848,3,201442.1326
702.41,3.918882667,3,303217.004
1558.39,1.548348695,2,329770.112
550.0,1.191058646,3,163847.6551
1002.74,1.623254392,1,118378.6969
572.97,1.44013661,4,259072.1918
630.11,2.487281222,3,215335.419
1076.83,1.0,3,325830.4139
1473.52,1.477427364,7,582774.318
988.52,3.131808976,4,462583.2748
550.0,1.0,4,152926.0367
728.28,1.0,2,106447.0001
958.39,3.229030246,1,250270.0733
1045.03,2.969448316,3,445046.2937
616.76,2.580644628,3,156150.7303
550.0,1.769757217,2,138315.1695
955.53,2.08740135,4,214925.2506
897.32,2.022364268,3,280856.0706
1212.22,1.0,4,452624.6154
1345.45,1.0,3,276852.617
1011.95,2.351125012,3,414159.8518
803.66,1.0,3,181878.1121
769.59,2.276626971,3,448257.7508
760.67,3.181657294,3,297161.0335
2054.95,2.152937118,3,538568.7553
1865.6,4.15925944,3,329310.4682
1589.48,1.649524983,4,220926.562
666.15,2.405492177,2,208793.7303
756.23,3.229252834,4,426944.4873
1625.17,3.177879714,2,297768.4233
550.0,1.157041773,3,202792.0195
1231.41,1.133459125,3,257820.883
1628.62,4.946853616,4,719331.4896
1145.69,1.856152547,4,526756.9959
1037.41,1.0,3,216374.8129
1743.94,3.646045235,3,730786.3043
995.76,1.666930259,2,355873.0695
1154.08,1.635873371,3,274638.1222
925.34,3.234175799,2,354991.1055
556.22,1.0,4,197318.2591
1286.25,2.051681407,2,216506.6648
550.0,2.150576681,1,108490.1181
1260.05,3.551262785,3,429260.2981
694.07,2.81565783,2,203231.4107
1243.56,2.895501061,3,312197.9063
557.97,1.939237537,3,259399.4509
1313.22,3.657003281,3,354020.6613
1399.82,2.598938029,5,670334.3299
1639.62,2.437237309,2,396913.3339
1487.76,1.498929363,2,204063.8821
1761.22,1.376710186,3,283619.0625
1910.13,2.388892315,2,374408.3745
1515.32,1.61982965,3,295860.5658
1796.97,2.664298221,2,451762.9087
806.38,1.192640201,3,136734.5207
550.0,1.0,2,179621.2942
550.0,1.0,3,104494.0941
1119.59,1.07063799,3,232734.2708
1066.78,2.310846015,5,439069.212
1041.4,3.181325045,3,382919.7319
851.58,2.756879317,5,354630.7593
1305.51,1.945356563,4,489571.0562
555.25,1.674394065,2,107724.4395
1472.3,2.026194691,3,513827.4323
712.37,2.476800514,4,291908.329
1352.22,3.081210009,4,373249.1694
731.56,1.42810744,3,149113.8024
907.08,1.572131354,2,107628.6258
869.91,1.0,4,415698.1237
667.55,2.311452731,1,118774.584
1678.43,3.590328643,4,359293.2998
1095.53,1.0,3,176525.3283
1440.01,2.224380153,4,544101.1038
1199.9,3.572502504,4,333010.0784
1405.16,3.335502094,3,533299.9959
2218.22,1.0,4,343397.9756
1541.98,1.741463873,5,713551.7912
550.0,1.0,1,152093.8417
554.58,2.015763002,2,167086.2464
550.0,1.104789414,3,179713.0449
1637.2,1.0,3,447821.6703
731.37,3.080544128,5,399822.7895
722.71,1.0,3,161195.7912
550.0,2.736537412,3,165341.6144
550.0,5.166797811,1,417207.8893
1928.59,1.0,3,317332.7509
932.66,1.55399752,2,232133.557
1875.44,3.663731655,5,1024519.119
843.07,1.17062171,4,342368.1851
550.0,1.0,2,176492.6957
1412.67,3.048185504,6,838769.975
833.3,1.048440791,4,310573.1299
1006.91,2.123836205,1,137956.9998
1314.28,4.608853207,4,622546.9995
1292.24,4.518126523,4,479896.9346
702.7,1.0,2,113517.1348
1029.28,4.424372017,4,605073.6116
981.93,1.0,2,115818.4461
550.0,2.200440934,3,113742.3577
1456.98,1.0,2,105789.8119
1137.14,1.0,5,333409.777
1180.8,1.710408407,3,229083.7701
899.55,1.149822628,5,427537.2168
776.1,3.258862627,4,331872.4272
550.0,2.510126506,3,170712.7342
964.34,2.484613014,4,462670.0166
1703.4,2.163048988,2,406174.3374
1122.12,4.491282525,4,476783.0867
979.38,1.0,2,168745.4268
1388.44,1.35134792,4,443878.1302
1116.26,2.862050391,2,254754.2361
860.32,1.096057482,3,129329.3717
1335.43,3.100073438,2,275672.8901
834.61,1.788886498,3,235371.6686
1449.57,2.430854079,2,356303.0078
1625.51,2.074598464,4,397944.8863
1436.09,2.692111123,4,448149.3355
1415.72,1.24438329,5,704374.5511
1477.19,3.204649215,3,307165.0681
1530.98,1.876805444,5,773888.7987
1067.69,1.0,3,183257.9263
691.53,1.198225983,1,165001.8779
