SquareFootage,NumBathrooms,NumBedrooms,Price
775.12,2.170447449,2,205574.7663
1558.71,1.027073955,1,207393.2342
1401.23,3.168090756,4,345974.6345
668.91,1.827757647,2,106958.5657
823.84,4.10201549,2,262237.5917
2521.89,1.0,3,445208.1466
550.0,1.737893487,2,143713.339
782.19,1.035980422,3,198055.0008
1923.1,3.923181547,2,402845.5918
550.0,4.14690625,4,300827.0014
1425.85,1.169170551,4,342316.4267
930.64,3.017547635,4,756412.1505
1196.2,1.064175982,4,366259.8287
966.84,3.345799806,3,285884.5054
550.0,2.276513057,4,269638.2659
959.09,4.470381291,3,373653.4927
783.91,2.191164991,4,335653.1603
831.59,1.0,3,149865.9541
1097.77,2.001428024,3,239329.0829
550.0,1.052590933,2,155929.0242
550.0,1.366286321,3,122746.0041
755.85,1.933425922,2,184261.1924
1758.29,2.053357734,2,419852.876
550.0,2.412895416,4,230680.7247
1772.95,1.611908055,2,203869.5816
862.47,2.493079184,4,297271.0176
866.0,1.0,3,304893.1125
1337.43,3.215213903,4,463808.856
924.0,1.570725349,4,376791.9595
1209.53,1.710287652,3,241250.9306
648.96,1.0,4,123287.2506
1065.64,1.502989955,3,370523.9781
1178.45,2.739203991,3,498994.077
698.85,2.918705979,4,296401.8311
1332.85,3.5701783,4,357602.8609
1633.35,2.655640804,3,604405.5801
676.49,2.518910865,3,206608.4814
1505.34,3.019393022,2,286713.1975
984.42,2.626289909,2,169074.9645
1001.9,1.115557467,4,209252.8357
1466.29,3.359698051,3,398233.5466
2136.41,1.405469204,2,575487.0117
1335.09,1.03253401,2,229461.1495
1315.47,2.830245502,3,370966.7021
550.0,2.251272627,2,157152.5847
1323.79,2.049663797,2,223632.8578
818.16,2.2126038,2,218535.876
847.8,2.966910641,2,213503.8134
743.76,1.0,2,122312.5598
1633.79,2.978776088,3,364331.1886
1415.04,2.491056501,4,254274.2608
558.32,1.0,4,260957.2328
963.94,1.689478753,1,169620.8021
2273.6,3.675151609,3,391558.7268
550.0,2.217590745,4,232398.5723
730.57,1.605005255,4,267934.4178
1519.21,1.806553959,3,577241.146
1128.99,2.470981032,2,362926.5998
979.53,2.480127677,4,482609.8577
1179.48,2.697331566,3,266839.6782
1680.2,1.02652526,4,574881.728
2168.2,3.366153044,3,333298.017
646.4,1.0,4,255979.6826
1013.83,1.0,3,134019.7898
1334.59,1.813780622,3,278170.9111
930.22,1.0,2,150205.808
550.0,1.0,4,208902.9946
550.0,2.404145557,2,208765.4992
780.68,1.0,4,176903.5143
550.0,2.053514404,4,208988.7246
1225.4,2.870863378,3,561089.7191
688.57,2.301094907,3,245663.369
683.19,1.0,3,198868.8431
775.79,1.0,3,167602.6345
1351.97,3.332207932,2,251522.4401
1295.75,3.986441599,1,426874.8922
853.71,1.0,1,237259.4408
696.83,1.0,3,293345.2468
1083.57,4.250023981,3,430935.5967
661.76,1.140909655,3,133985.6069
1712.72,4.031144093,4,385058.7875
595.93,1.463754412,2,118533.4498
550.0,1.607474215,1,167293.5054
1289.64,2.711050529,1,250851.7502
598.21,1.0,4,123495.4622
1363.97,2.76733747,2,396939.7508
550.0,2.459170586,3,252869.9017
1552.01,1.946009718,3,599887.6946
1431.88,1.659852409,3,246115.9006
1565.11,2.475642589,2,606509.3188
1300.49,1.0,4,484666.6491
947.5,1.106837259,3,186989.4931
1520.26,1.42280679,4,368504.035
885.92,2.359795125,3,298685.3339
626.39,1.0,4,173320.6069
1615.16,1.0,4,355192.0153
1203.62,2.144839643,2,307620.8079
550.0,2.751610082,5,369232.6478
550.0,1.082267059,3,110414.4485
1731.68,4.787384886,2,836990.2311
1120.47,2.610455597,4,580954.2869
1674.24,2.222896792,3,300301.079
1679.53,2.175178307,3,339157.6545
920.05,2.575224593,3,278944.2198
1276.83,2.614374701,2,389504.8713
827.88,1.0,2,297613.6479
1394.65,3.076075698,4,620881.7003
1197.67,1.376647524,4,265171.2807
550.0,3.805417508,3,377964.1922
550.0,1.051710353,5,346494.6724
1592.74,2.702851175,3,301337.6421
1359.56,2.307343858,3,371205.3039
2275.85,2.98733692,4,731287.7622
550.0,2.123850237,2,272814.9877
550.0,1.0,2,139945.8921
612.01,1.073292008,3,203345.5781
1913.94,1.0,1,215416.4879
550.0,2.496739991,2,128268.9952
757.46,2.958187883,2,273717.0881
1406.63,1.0,3,354907.8477
2263.12,2.970268478,4,735196.0247
2082.88,1.0,3,434766.9091
1540.52,3.084923523,4,631103.0835
644.51,1.84726518,1,124342.7351
550.0,1.99100988,2,150699.6303
1498.97,2.412689931,3,220819.4242
927.32,1.872107729,3,318113.4529
1706.41,2.132458556,4,309195.0259
550.0,2.064982758,3,132898.4481
550.0,2.618337523,2,180417.0395
938.83,2.917954998,3,252967.1785
1236.08,2.961977011,2,319313.7717
1118.63,3.159659641,3,543564.0333
550.0,1.949993021,2,163139.1092
550.0,1.0,4,270576.0484
618.65,1.148517582,3,247501.9945
1760.27,3.635891375,3,392275.602
550.0,2.568205646,4,372012.1632
1074.68,1.434169824,2,127841.1119
1844.28,3.040523553,2,314543.1292
1497.53,2.724352875,3,470275.8625
1220.62,3.1857655,2,478380.1245
550.0,1.9611634,4,203340.639
972.44,1.151764321,3,239822.1002
550.0,4.790215918,3,277466.3269
550.0,2.322028601,4,445634.9722
1065.38,1.04561508,1,259037.9951
585.17,1.971642448,4,202655.5799
692.27,2.547622191,2,175066.0783
1288.26,3.830761973,3,255378.1812
1508.84,1.0,3,207254.444
1205.53,1.087794174,3,135570.1211
908.64,2.45694088,4,248492.4663
1247.5,2.096431868,3,367193.2871
566.19,2.457386635,4,277628.6859
981.2,2.840765761,5,571347.0956
1025.62,1.910822347,1,181312.0461
1622.41,1.879941563,4,557363.1589
1522.53,2.090728194,2,414012.7775
593.45,2.893924734,4,268709.6545
560.16,1.0,4,146353.5765
788.46,1.667615282,4,273784.2413
721.96,4.11121923,2,291315.2277
1037.16,1.980303825,2,205354.9456
829.94,3.300679922,2,219732.3079
1678.0,2.220478082,3,464114.6722
1078.07,1.0,4,254583.4506
609.19,1.954840203,3,273277.7833
817.86,1.0,3,176915.476
550.0,3.560778235,4,319023.7068
1562.16,2.027277539,4,286534.2868
1368.31,1.0,3,211893.0017
1664.02,2.690597455,2,472522.4074
2073.56,1.509948173,4,312772.7632
550.0,2.27419848,3,223958.261
719.79,1.552025137,4,151847.9263
1245.26,1.842217854,1,182751.0539
1648.14,1.803187338,3,413947.5455
1692.07,1.470800175,5,449645.9079
1569.56,2.732128952,3,424946.0457
1115.12,1.676391325,4,403733.5564
806.1,1.034883115,3,226301.7403
1167.36,1.253899633,5,453356.7745
1124.58,2.424165332,3,279788.7275
1411.68,3.440220345,4,384736.5234
1657.31,2.640396347,5,664307.114
1549.26,1.0,4,412601.1709
992.13,1.385731215,1,194094.7255
550.47,3.303065131,3,218689.6891
608.71,1.0,2,185539.3918
1487.0,3.288006066,3,287025.2124
1300.81,3.175703887,4,687739.1966
1215.17,2.028922766,2,250745.5197
1491.29,1.779273074,2,426827.1371
690.57,1.910417359,3,219846.6577
1066.43,1.0,3,127865.655
550.0,1.493725966,4,208666.9791
952.05,2.699239026,3,261105.2347
550.0,1.697980915,3,247234.9113
1129.74,1.988186489,4,331897.4486
1642.1,2.787044399,3,605064.1428
1856.98,2.846272555,3,427689.9658
1631.08,2.262322201,2,341005.1752
1929.26,1.0,2,248824.7521
907.36,1.0,2,127357.2851
1077.31,1.0,3,108352.0404
1979.9,2.257859247,2,449710.6488
1453.4,2.815530366,4,391358.4336
550.0,1.591872956,3,112294.6508
550.0,1.773790529,3,131922.3499
901.82,2.308496355,4,408287.9462
550.0,2.380150571,2,200198.5874
916.98,3.159317182,3,366993.5218
694.47,1.916043108,4,308077.9041
839.39,1.0,3,163205.7631
1818.45,1.906214871,3,310474.7768
1153.94,1.460690502,3,294615.7695
1564.04,3.69789852,3,402910.4606
550.0,3.028107425,2,242922.689
877.78,1.722079433,2,158572.374
1920.59,3.715051657,4,473795.637
772.84,3.030843249,2,200841.3064
550.0,1.276473826,1,300628.8077
1465.01,1.142443098,4,576844.7542
550.0,1.0,4,146559.7638
1272.43,2.760052986,4,305738.6039
1415.95,3.254603057,2,242513.5862
875.26,1.63919778,2,187448.5882
1722.32,3.115219472,5,692276.7923
1608.93,2.999244653,4,297734.5705
846.35,2.376906444,4,410553.001
1216.41,3.649014198,5,584575.3763
1173.95,1.806931061,4,248630.6713
613.71,1.320775716,5,260587.6344
550.0,2.341396596,2,129603.5386
696.62,1.058622749,3,285677.2102
1300.54,3.714699167,4,595244.0904
1004.32,2.949058372,2,191999.5385
550.0,1.542584442,3,176664.6209
1102.93,3.920557311,4,736758.1445
1238.69,1.0,2,180250.0277
2221.13,2.316689644,4,721302.6073
550.0,1.0,4,170595.5044
1541.96,1.0,3,326576.8023
807.19,1.848963249,2,195413.4724
1472.52,3.94831851,2,428612.4647
1060.93,2.423218143,3,201689.7868
1071.04,3.846410068,3,527018.0762
1105.46,2.913019554,4,487625.5253
731.86,3.701062738,4,328638.7142
805.96,2.191173501,3,423416.6083
1615.64,1.983670774,1,257185.6346
550.0,1.0,3,129904.8224
1594.72,2.740509299,4,665295.7983
1465.27,2.762189302,3,266370.7393
746.7,1.736844856,3,162039.485
911.36,1.62837391,3,196293.8327
1438.21,1.0,2,119083.0675
550.0,1.300354412,2,225552.1553
1720.27,2.1008598,3,418979.6667
550.0,1.0192618,2,112494.5377
1101.67,1.145017194,3,227544.747
1183.37,2.367968686,3,463033.8802
1379.65,2.115694965,5,423092.3785
558.96,4.150019273,2,192413.1469
655.08,1.751821196,3,267004.1506
710.11,4.323532508,3,527035.421
949.38,1.974875512,4,407825.9763
1805.62,1.0,2,353025.8068
627.24,3.888439517,3,423341.9493
1406.94,1.574780276,3,313416.7277
1551.35,1.0,4,257203.9345
579.71,4.129608975,1,269063.9548
550.0,1.395192672,1,223181.4722
929.42,4.30010942,4,543138.2959
550.0,1.0,3,135239.6454
1114.83,2.359199828,5,392351.1221
874.68,2.532695997,5,450943.7717
1651.19,4.935079194,5,659066.9023
1155.32,2.895787446,4,363091.1189
550.0,1.628030752,4,149223.0861
1459.79,3.546818063,2,300430.7599
1359.73,2.713605861,3,245031.3197
893.13,1.0,3,292193.1024
1219.26,2.918102072,5,621479.2461
1507.02,1.685720903,5,506110.3169
1364.29,2.337373745,4,680967.5893
550.0,1.0,4,271883.4021
550.0,2.562609311,1,127009.0827
1186.48,2.542308504,2,226905.0011
1293.75,1.165913477,2,311205.1828
1315.31,2.918305572,2,341973.8568
1176.46,2.072439302,4,287109.9397
613.54,3.565264748,4,481818.1188
1309.91,2.90707305,3,337131.1589
1702.8,3.603246257,3,326152.9331
628.62,1.28916747,2,135155.6964
607.09,1.122131318,1,167799.645
790.7,3.788925989,2,201340.6777
1309.07,2.416468498,3,323668.3978
932.47,1.0,3,252095.495
1834.29,2.124128197,4,294640.9241
717.52,1.0,3,189257.8577
980.17,1.799254386,4,241697.619
877.75,2.997011329,2,331024.3962
988.32,1.308992909,3,124786.2402
2203.77,3.478018275,3,644478.1921
550.0,1.934346444,4,222574.6101
1039.02,1.372277861,1,149750.1131
855.57,2.251610513,4,301884.9593
594.66,1.0,2,114033.9786
1027.55,1.660534634,1,168729.8001
1111.9,2.228170648,2,311210.3652
1434.98,1.0,3,272198.2958
550.0,1.0,1,308210.9175
550.0,3.266299064,4,450947.2108
550.0,1.468959403,4,176432.5786
915.16,3.496440954,2,320403.0603
1290.57,1.501609629,4,245612.8604
848.11,1.0,5,245220.0589
550.0,2.527090512,2,98488.29438
1976.27,1.0,2,297860.9724
854.37,1.267840205,3,302758.8424
799.86,1.377026893,2,211001.9668
1188.27,1.0,4,230880.5805
1106.34,4.453795884,3,480624.165
908.8,2.885796898,3,235196.8733
2177.7,3.355930759,2,505151.2756
683.04,1.0,2,113969.9106
1442.29,1.0,3,235206.2377
1886.97,1.0,3,276254.3653
876.13,1.0,5,266834.8036
884.98,2.523608028,3,250071.3973
1580.54,2.121777685,1,435576.1234
1268.86,2.867328633,4,387635.6257
1134.14,3.198921104,2,192662.9644
550.0,1.201810367,3,289914.9883
1154.95,1.221761357,4,270706.3543
550.0,1.086552437,3,164571.114
943.16,4.387027739,3,407894.8717
575.15,1.226580017,3,161114.81
1206.11,1.0,3,343577.4217
740.05,1.138505626,2,98930.37526
847.12,1.779418392,2,208841.2735
986.95,2.346253509,4,524675.272
1185.79,2.14321221,2,151889.2561
1132.92,1.717983852,4,298360.0431
816.3,1.666348928,3,372135.818
990.36,2.109893688,3,422218.6244
570.34,1.552026089,2,202422.2535
1392.98,3.425531099,5,506032.5354
1179.81,4.346048653,3,474113.0391
1419.67,1.591528455,3,374164.5101
1061.82,3.234991459,4,407161.2967
1765.85,2.611091676,3,317313.6928
736.63,2.726408641,3,242699.634
1484.37,4.788160012,1,551667.0323
550.0,1.0,3,105757.9411
1032.27,2.933562808,4,656481.0341
550.0,2.916843211,5,455322.6958
1836.01,1.0,3,498747.2237
1258.21,1.714074971,2,196708.7074
857.93,2.107979197,4,361161.0422
1019.29,2.759608856,1,127203.659
831.96,2.037199676,4,309996.9726
1403.34,2.397441767,3,506727.4175
1595.83,2.352870804,4,364822.5975
992.95,2.880031008,3,320483.7395
1088.99,1.877355026,3,290402.2247
1292.19,2.141679347,4,365523.2664
550.0,1.0,3,160457.3193
1148.7,2.345857002,4,214983.3516
550.0,1.945633121,4,295144.8944
550.0,1.362745346,4,143602.3822
550.0,1.388247951,3,113315.5207
599.67,1.0,2,147459.0361
1036.74,2.751349972,5,431806.1057
550.0,1.67259001,2,192882.8993
1361.81,2.647526914,3,439655.1702
1021.4,1.0,2,109774.3255
550.0,1.221072548,3,120852.2785
746.57,3.584063214,2,167115.5675
1309.32,1.0,3,260376.9672
1190.52,1.53048312,2,159525.6989
1010.05,1.107212124,3,317603.9583
550.0,1.929955431,4,218687.5645
757.7,2.438445708,2,244185.9054
794.9,2.097002878,3,368925.2699
863.02,2.008446441,3,358474.0473
845.62,1.927832182,3,311568.8533
591.37,2.029390343,5,378154.426
1662.42,3.101809831,4,618137.5992
604.96,4.096795035,1,168185.3541
1230.72,3.707905296,3,504297.1783
944.74,1.70991746,1,113274.4777
859.22,2.852049712,4,403181.998
1757.89,2.206390399,2,255571.3046
695.79,3.19872624,2,165031.6016
550.0,2.604696107,3,217285.9195
1281.26,1.072052331,3,230534.1487
674.64,1.246114285,3,264914.0796
1478.31,2.930593053,3,520564.0123
1486.54,3.402016145,5,443253.3088
620.94,1.0,4,192421.813
813.45,1.0,2,108952.4699
757.1,1.009629637,1,217034.6345
990.49,1.0,4,289280.6071
1337.19,1.719880629,2,174132.6508
550.0,1.982029985,4,245825.9151
2013.79,3.610059878,5,861623.6157
910.01,1.37059736,2,119060.3116
753.72,3.374582379,3,347770.319
1201.17,1.807777919,4,560800.3538
1110.26,1.675850352,2,215912.1479
550.0,2.027882387,2,152833.1358
993.36,3.085294041,2,197654.435
1087.43,2.857860363,4,302120.3404
1160.18,1.059622618,2,101049.8755
1112.78,1.111367845,3,203620.63
1195.37,1.0,3,490134.4687
758.94,3.799243774,2,190004.3082
899.53,2.985726622,3,237298.1737
787.7,2.080613176,2,128296.7434
1652.65,3.22622139,3,680753.3382
989.91,1.776838748,3,354191.3722
1463.68,1.326067674,3,340195.1566
1837.46,1.713597034,4,432094.8602
902.07,3.157964559,4,630928.0722
1038.3,2.141006919,4,279896.2587
2336.49,2.382471229,4,906660.2127
1850.41,4.464140153,2,542634.4865
995.2,2.960876756,3,476215.8951
1723.34,1.0,3,322452.2104
1889.24,1.97020377,4,531136.7027
1500.9,2.547085751,5,340315.5408
977.03,1.0,4,283376.6543
672.15,1.0,3,127136.8774
1443.7,1.302434325,4,474085.9329
1057.86,2.866051239,3,472970.352
1325.82,2.15991778,2,382741.1546
1251.41,3.082831495,2,314726.1984
650.11,2.29499134,3,173003.994
550.0,2.029250434,2,111689.8093
550.0,4.72441073,5,288153.2503
550.0,1.0,3,190240.4202
550.0,1.0,3,100395.904
690.15,1.811329898,3,98169.57031
550.0,3.069548929,4,244754.6816
1496.97,2.494885883,4,688892.6236
550.0,2.050539576,1,246946.1074
844.2,3.189806353,3,349603.0109
550.0,1.610757844,4,184577.109
603.16,1.0,3,157616.4141
550.0,1.834315472,4,376634.7659
863.07,1.869316883,2,98828.1106
550.0,2.016856219,4,390214.7275
1118.55,1.843407167,4,334343.3332
942.63,1.341872761,3,242666.8636
550.0,2.474901675,4,326028.4247
747.71,2.584191937,3,212176.5091
1426.26,2.27934675,4,288365.1523
723.46,2.234002545,3,380060.4449
876.12,1.725063976,4,244843.6422
578.1,1.017717283,4,304845.3009
866.41,1.595163835,5,298222.3783
1199.42,2.913503183,4,394821.0768
1029.31,4.025161515,2,455877.0274
1443.32,1.0,4,319372.9775
550.0,1.918357534,2,97105.98165
1225.84,1.656656281,2,377492.2962
1242.35,3.218606826,3,332962.2617
925.5,1.744110584,2,184883.8949
935.51,1.278718658,3,306692.7456
1138.64,1.470155045,3,120738.6202
778.36,3.746947837,4,372061.6469
1524.55,1.174475552,3,245883.7511
1389.37,2.153101064,3,333602.0722
1554.72,1.184721934,5,382797.6505
1652.17,1.553066695,3,452951.1228
965.55,3.013962059,3,207669.4441
1144.41,1.0,4,407612.3561
550.0,1.304654498,3,329273.5299
1782.12,2.33232165,2,374267.3556
760.96,3.28586102,3,392856.0367
1394.47,3.616210489,3,494626.2819
1688.17,1.174348657,4,349262.1615
1556.04,3.515944816,3,370224.1326
1199.58,1.358450654,1,104284.4088
609.69,1.229508853,5,308561.9271
754.61,1.52018851,2,185540.2315
550.0,1.738383923,4,172462.7609
620.25,2.754721278,3,269316.6177
1082.01,2.886157968,3,278913.6611
876.96,2.078238801,2,117948.9736
1542.55,1.487850444,4,423572.605
660.98,2.849034116,3,337815.4161
765.5,4.302962589,3,474003.1369
1569.6,1.480978978,3,572532.8115
1048.11,2.524543313,3,262366.2693
550.0,2.227983109,2,136448.261
550.0,3.325822755,5,651713.0347
739.23,1.617846731,3,122833.9709
723.38,1.522652832,3,101198.7549
748.2,1.0,2,118991.8266
550.0,1.365407805,4,278513.7448
1620.46,3.828970029,3,470229.3206
1739.49,2.776479404,2,697158.4458
728.37,2.083390644,2,185058.3866
1017.6,3.786214089,3,402488.8464
550.0,2.34568442,2,186845.7182
1771.39,2.568685816,3,569354.2613
550.0,2.722173555,4,221165.7043
1764.72,3.340527609,3,364871.5628
744.45,1.0,2,199781.8604
1774.02,1.260431272,3,322596.4145
550.0,1.012337491,3,109704.9949
965.58,2.17512809,1,215487.0718
696.7,1.0,1,200174.3644
870.82,2.307576119,4,410111.4298
1312.83,2.053065884,4,284055.183
1053.98,3.584881803,4,353258.6088
1930.82,2.627478048,3,462140.1472
1205.36,1.080523538,3,370880.6566
550.0,1.400311178,2,94117.79348
964.6,2.337606539,3,271593.7546
822.69,2.370750446,4,202882.9458
845.78,1.711690538,2,240991.5035
1195.99,1.036083376,3,256483.9589
550.0,1.107970784,5,133765.0137
1124.32,2.905167563,4,331174.7702
735.26,1.0,3,230932.7864
728.47,2.367095172,3,528932.0192
695.55,2.751710191,3,361413.9078
550.0,1.515961278,4,249029.7925
1440.64,3.160951851,4,509865.6213
829.94,1.0,2,139960.6686
674.01,2.014329099,4,265414.2368
1830.94,1.766037013,1,226866.3935
1411.64,2.950652426,3,481902.0478
669.39,2.790546087,4,507159.1507
1027.64,1.375699895,3,192476.3192
1313.81,1.378630849,3,187417.2256
2149.1,4.577828576,3,600334.0605
1662.03,2.189836383,3,562834.5465
767.17,1.881860216,3,246126.2233
682.53,3.089369351,3,339088.6206
1307.78,2.598814392,3,296187.9885
550.0,1.889751455,4,161259.969
550.0,3.063321267,3,312188.8318
550.0,1.12491236,4,137599.9971
550.0,1.660231756,4,110050.8784
1095.87,2.496769408,4,315691.7607
949.96,2.059087559,4,341070.0465
1113.09,1.384054153,3,351117.6189
550.0,1.900055086,2,168716.8081
822.85,2.30205937,3,289139.7318
1296.57,1.034617663,2,101637.682
979.48,1.0,3,129666.8694
930.07,1.141800113,1,126944.0027
1464.65,2.000382093,4,273450.5838
1348.07,1.0,4,268762.6481
1013.37,3.631592588,3,225923.8101
1170.65,1.3965499,4,316806.0808
858.42,1.0,3,197516.8211
550.0,2.015669222,3,160522.178
1411.82,1.312427865,3,497794.5131
647.33,1.899080978,1,136601.3608
859.76,3.673472586,4,362897.7455
1524.6,3.289399618,3,382061.9295
550.0,1.065003381,2,169795.2958
911.18,1.605692896,3,337853.9979
550.0,1.056415847,1,177071.275
1558.28,1.580635708,4,405204.0367
679.22,2.302685334,3,171144.9269
1366.61,2.647721577,2,319871.6826
1142.69,1.530547627,3,263726.3798
873.68,3.144285154,3,387589.0129
896.92,1.611996447,3,353772.6133
550.0,1.901367565,4,202655.5484
836.34,2.215101305,5,406498.23
849.29,3.056622072,4,653603.5026
1227.38,3.257165825,3,538335.1467
1201.45,1.195238268,3,363401.9223
713.4,1.975715824,3,228650.8296
1105.58,1.310818587,3,120404.5924
1174.77,1.886354424,3,339942.7401
1453.47,2.822587689,2,416873.8237
1325.64,1.99206173,3,542695.4537
550.0,1.0,2,104559.5556
1203.36,2.672449185,2,392990.4556
2874.7,2.353540112,2,544753.5428
550.0,1.0,3,104669.2729
1202.39,2.637754568,2,285646.6013
558.95,1.0,2,117545.4523
550.0,1.859648866,3,240155.1237
550.0,3.722478586,3,267810.5038
1725.08,4.361302199,4,742617.9442
550.0,2.893456568,2,117175.1588
1832.72,1.29102148,3,540879.1441
1037.16,2.351761951,3,267017.7293
1486.4,3.456311084,3,551473.0718
613.39,1.070282307,4,283525.542
1622.48,1.0,3,205873.8798
712.06,2.10723266,3,180330.4983
550.0,2.269748991,4,388935.8589
1488.74,4.633644269,2,541898.1992
1541.15,3.570193413,1,220797.4023
820.47,1.783050325,2,242810.4204
550.0,1.134051435,1,253725.7095
1379.4,2.230783047,1,358084.3671
1368.66,1.93432775,3,205721.7488
1689.08,1.786424748,2,411587.6099
1350.74,3.122505106,1,296296.8546
1605.13,3.841594816,3,505841.4163
623.38,3.330076288,2,287000.6819
1352.56,3.851260193,4,585684.5332
550.0,4.002586039,5,339282.0108
637.7,1.96507603,3,306086.6897
550.0,1.817320177,4,116804.9555
1766.78,3.986095008,3,755262.7602
1224.48,1.77555475,3,422939.493
669.92,2.695185411,2,101705.4364
953.36,3.102956136,2,288870.6199
1080.01,2.854196143,4,439868.0525
883.97,1.0,2,122075.175
772.67,1.54147784,3,145554.5086
873.55,1.150033892,3,301419.9178
837.35,1.0,3,216663.4381
550.0,3.600211185,5,386169.5096
